Name                                                                  | Status                      | T / B / K Vars       | T / B / K QVars      | T / B / K Clauses       | T / B / K Time          | PreProc Status                | Bdd Creation Time | Merge F / V / Time  | FG creation time | FG convergence                  | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#9.s#1.asp                    | MUS timed out               | 9391 / 1 / 7334      | 9263 / 1 / 7334      | 27646 / 3 / 15383       | 5.19 / 3.09 / 1.52      | PreProc-ed 2 rounds           | 0.72 sec          | 155 / 27 / 230.369  | 0.22 sec         | 4 iters, 5.12 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
Disjunctive_Decomposition_bobtuint15neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped. | 1415 / 4 / 1411      | 1203 / 4 / 1199      | 4588 / 10 / 4577        | 0.89 / 0.7 / 0.14       | PreProc-ed 1 rounds           |                   |                     |                  |                                 |                                |                                                         |            
Factorization_factorization8                                          | MUS finished                | 94 / 15 / 39         | 86 / 15 / 39         | 298 / 50 / 68           | 0.3 / 0.18 / 0.1        | PreProc-ed 2 rounds           | 0.01 sec          | 1 / 2 / 0.064982    | 0.0 sec          | 3 iters, 0.0 sec, NonTrivial    | MUS Finished after 108 rounds  | 13.28 / 0.67 / 298 / 20943                              | 14.15      
QBFEval2018_stmt44_554_604                                            | MUS finished                | 883 / 67 / 752       | 808 / 57 / 712       | 2789 / 215 / 2299       | 1.26 / 0.86 / 0.33      | PreProc-ed 6 rounds           | 0.01 sec          | 1 / 2 / 0.138129    | 0.0 sec          | 3 iters, 0.0 sec, ONE           | MUS Finished after 0 rounds    |                                                         | 0.62       
QBFEval2018_rankfunc41_signed_64                                      | Preproc Solved, FG skipped. | 6822 / 24 / 6798     | 6182 / 24 / 6158     | 17451 / 30 / 17420      | 1.94 / 1.13 / 0.6       | PreProc-ed 1 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2018_sortnetsort9.AE.stepl.004                                 | Parsed                      | 0 / 0 / 0            | 0 / 0 / 0            | 0 / 0 / 0               | 0.0 / 0.0 / 0.0         | PreProc-ed 0 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2017_stmt17_70_82                                              | MUS timed out               | 8959 / 139 / 6890    | 8538 / 104 / 6771    | 34745 / 895 / 22580     | 13.34 / 7.17 / 4.54     | PreProc-ed 7 rounds           | 0.53 sec          | 32 / 26 / 61.1586   | 0.06 sec         | 5 iters, 0.56 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_pi-bus-fixpoint-3                                         | FG timed out                | 52208 / 27 / 34270   | 47488 / 27 / 34270   | 153101 / 57 / 72530     | 60.43 / 27.78 / 11.77   | PreProc-ed 6 rounds           | 30.54 sec         |                     |                  |                                 |                                |                                                         | 900.0      
QBFEval2018_small-equiv-fixpoint-8                                    | MUS timed out               | 17113 / 2074 / 9175  | 16825 / 2074 / 9175  | 56379 / 5950 / 17224    | 14.25 / 7.99 / 4.51     | PreProc-ed 3 rounds           | 4.77 sec          | 211 / 74 / 533.082  | 0.98 sec         | 4 iters, 10.36 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_stmt41_286_385                                            | MUS timed out               | 5177 / 7 / 3522      | 4912 / 7 / 3486      | 17368 / 31 / 9344       | 11.12 / 7.28 / 2.89     | PreProc-ed 7 rounds           | 0.34 sec          | 46 / 22 / 49.1268   | 0.2 sec          | 4 iters, 1.49 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_stmt19_79_83                                              | MUS timed out               | 9829 / 141 / 7552    | 9408 / 106 / 7433    | 38279 / 906 / 24995     | 14.72 / 7.89 / 5.01     | PreProc-ed 7 rounds           | 0.64 sec          | 34 / 28 / 74.1491   | 0.07 sec         | 5 iters, 0.83 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_small-swap2-fixpoint-7                                    | MUS timed out               | 2192 / 0 / 1327      | 1712 / 0 / 1327      | 6303 / 0 / 4154         | 3.59 / 2.23 / 1.08      | PreProc-ed 6 rounds           | 0.05 sec          | 61 / 12 / 5.26346   | 0.03 sec         | 3 iters, 0.36 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_stmt23_72_76                                              | MUS timed out               | 8089 / 140 / 6282    | 7726 / 105 / 6187    | 31211 / 888 / 20622     | 13.92 / 8.47 / 3.93     | PreProc-ed 7 rounds           | 0.43 sec          | 27 / 21 / 46.9747   | 0.05 sec         | 5 iters, 0.99 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_genbuf7b4n.sat                                            | FG timed out                | 2143 / 1 / 1143      | 2088 / 1 / 1143      | 12187 / 3 / 2668        | 4.25 / 2.75 / 1.06      | PreProc-ed 3 rounds           | 0.2 sec           | 52 / 15 / 120.307   | 0.06 sec         |                                 |                                |                                                         | 900.0      
QBFEval2018_ctrl.e#1.a#3.E#128.A#48.c#.w#3.s#26.asp                   | MUS timed out               | 3247 / 1 / 2603      | 3119 / 1 / 2603      | 9214 / 3 / 6022         | 1.64 / 1.11 / 0.36      | PreProc-ed 2 rounds           | 0.07 sec          | 54 / 9 / 18.0275    | 0.07 sec         | 4 iters, 2.0 sec, ONE           | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_stmt21_71_413                                             | MUS timed out               | 3545 / 5 / 2028      | 3265 / 5 / 1985      | 12035 / 21 / 4831       | 5.29 / 3.33 / 1.46      | PreProc-ed 4 rounds           | 0.24 sec          | 37 / 21 / 42.2499   | 0.06 sec         | 5 iters, 1.05 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_rankfunc55_unsigned_64                                    | MUS timed out               | 2313 / 8 / 1418      | 2057 / 8 / 1418      | 6207 / 8 / 3411         | 1.24 / 0.75 / 0.35      | PreProc-ed 2 rounds           | 0.08 sec          | 46 / 12 / 8.37874   | 0.07 sec         | 4 iters, 0.87 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_stmt19_65_87                                              | MUS timed out               | 8959 / 140 / 6895    | 8509 / 105 / 6764    | 34745 / 900 / 22586     | 17.55 / 9.1 / 6.73      | PreProc-ed 7 rounds           | 0.54 sec          | 32 / 27 / 61.2299   | 0.06 sec         | 4 iters, 0.62 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_small-swap2-fixpoint-8                                    | MUS timed out               | 2504 / 0 / 1519      | 1964 / 0 / 1519      | 7227 / 0 / 4382         | 3.05 / 1.9 / 0.9        | PreProc-ed 4 rounds           | 0.06 sec          | 60 / 13 / 9.82171   | 0.04 sec         | 4 iters, 0.52 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
Arithmetic_ceiling512                                                 | Preproc Solved, FG skipped. | 5284 / 4 / 5280      | 4260 / 4 / 4256      | 15541 / 8 / 15532       | 5.72 / 3.75 / 1.57      | PreProc-ed 2 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2017_stmt19_137_408                                            | MUS timed out               | 4044 / 5 / 2502      | 3764 / 5 / 2459      | 13647 / 21 / 6320       | 8.31 / 5.39 / 2.18      | PreProc-ed 6 rounds           | 0.27 sec          | 36 / 20 / 42.5688   | 0.06 sec         | 5 iters, 0.86 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
Disjunctive_Decomposition_bobtuint30neg_all_bit_differing_from_cycle  | MUS timed out               | 1425 / 4 / 625       | 1213 / 4 / 625       | 4635 / 10 / 1127        | 3.15 / 2.1 / 0.87       | PreProc-ed 3 rounds           | 0.06 sec          | 45 / 11 / 10.39     | 0.06 sec         | 5 iters, 1.09 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_IssueServiceImpl                                          | MUS timed out               | 3628 / 2 / 2521      | 3551 / 2 / 2521      | 12892 / 2 / 6852        | 6.26 / 4.32 / 1.38      | PreProc-ed 5 rounds           | 0.19 sec          | 47 / 14 / 28.1981   | 0.07 sec         | 6 iters, 2.54 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_small-seq-fixpoint-4                                      | MUS timed out               | 11818 / 7 / 6437     | 10808 / 7 / 6437     | 37541 / 21 / 13257      | 6.73 / 3.63 / 2.16      | PreProc-ed 2 rounds           | 2.78 sec          | 270 / 70 / 397.06   | 3.63 sec         | 5 iters, 31.99 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_trivial_query42_1344n                                     | MUS timed out               | 2021 / 1 / 1261      | 1939 / 1 / 1261      | 6920 / 1 / 1205         | 2.79 / 1.83 / 0.73      | PreProc-ed 2 rounds           | 0.13 sec          | 69 / 10 / 126.807   | 0.08 sec         | 4 iters, 0.78 sec, ONE          | MUS TimedOut after 1 rounds    | 143.95 / 0.61 / 6920 / 0                                | 900.0      
QBFEval2017_stmt46_111_238                                            | MUS timed out               | 2420 / 1 / 1639      | 2236 / 1 / 1609      | 7826 / 1 / 4473         | 2.89 / 1.86 / 0.77      | PreProc-ed 4 rounds           | 0.08 sec          | 15 / 10 / 10.3315   | 0.02 sec         | 6 iters, 0.34 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_sortnetsort8.AE.stepl.008                                 | Parsed                      | 0 / 0 / 0            | 0 / 0 / 0            | 0 / 0 / 0               | 0.0 / 0.0 / 0.0         | PreProc-ed 0 rounds           |                   |                     |                  |                                 |                                |                                                         |            
Arithmetic_ceiling256                                                 | Preproc Solved, FG skipped. | 2638 / 4 / 2634      | 2126 / 4 / 2122      | 7753 / 9 / 7743         | 1.76 / 1.39 / 0.25      | PreProc-ed 1 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2018_stmt21_181_218                                            | MUS timed out               | 2698 / 1 / 1874      | 2522 / 1 / 1851      | 8712 / 1 / 5181         | 3.66 / 2.76 / 0.67      | PreProc-ed 3 rounds           | 0.08 sec          | 15 / 11 / 11.5351   | 0.03 sec         | 6 iters, 0.77 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_small-dyn-partition-fixpoint-10                           | MUS timed out               | 1124 / 0 / 946       | 1036 / 0 / 946       | 3231 / 0 / 2474         | 2.85 / 1.8 / 0.85       | PreProc-ed 7 rounds           | 0.02 sec          | 6 / 2 / 1.46438     | 0.01 sec         | 4 iters, 0.23 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_itc-b13-fixpoint-8                                        | MUS timed out               | 10264 / 345 / 8977   | 9770 / 345 / 8960    | 29564 / 983 / 24706     | 16.52 / 11.39 / 3.98    | PreProc-ed 12 rounds          | 0.16 sec          | 42 / 12 / 14.0688   | 0.09 sec         | 4 iters, 2.2 sec, ONE           | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_ctrl.e#1.a#3.E#110.A#48.c#.w#9.s#13.asp                   | MUS timed out               | 8077 / 1 / 6315      | 7967 / 1 / 6315      | 23758 / 3 / 13075       | 3.64 / 2.04 / 1.1       | PreProc-ed 2 rounds           | 0.52 sec          | 137 / 23 / 222.18   | 0.16 sec         | 4 iters, 2.54 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_stmt22_311_370                                            | MUS timed out               | 5263 / 9 / 3724      | 5003 / 9 / 3684      | 17706 / 41 / 10376      | 12.9 / 8.48 / 3.29      | PreProc-ed 8 rounds           | 0.29 sec          | 37 / 21 / 40.1417   | 0.16 sec         | 5 iters, 1.45 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_stmt23_66_67                                              | MUS timed out               | 6349 / 140 / 5092    | 6044 / 105 / 5021    | 24143 / 926 / 16584     | 11.49 / 7.54 / 2.9      | PreProc-ed 7 rounds           | 0.19 sec          | 18 / 15 / 23.5052   | 0.03 sec         | 5 iters, 0.28 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_rankfunc52_signed_64                                      | MUS timed out               | 3919 / 10 / 2323     | 3535 / 10 / 2323     | 10629 / 10 / 5108       | 2.53 / 1.52 / 0.76      | PreProc-ed 2 rounds           | 0.21 sec          | 73 / 21 / 27.3065   | 0.24 sec         | 4 iters, 3.54 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_ci.e#1.a#3.E#40.A#60.c#400.w#2.s#1.asp                    | MUS timed out               | 3299 / 1 / 2826      | 3259 / 1 / 2826      | 9598 / 3 / 6881         | 1.57 / 1.06 / 0.34      | PreProc-ed 2 rounds           | 0.06 sec          | 47 / 7 / 18.1059    | 0.05 sec         | 5 iters, 1.54 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_itc-b13-fixpoint-7                                        | MUS timed out               | 8913 / 299 / 7805    | 8475 / 299 / 7789    | 25654 / 852 / 21563     | 10.32 / 7.01 / 2.56     | PreProc-ed 8 rounds           | 0.15 sec          | 38 / 10 / 9.39918   | 0.05 sec         | 4 iters, 0.59 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_stmt17_63_78                                              | MUS timed out               | 7654 / 141 / 6642    | 7262 / 106 / 6510    | 29444 / 917 / 24022     | 22.61 / 14.77 / 5.83    | PreProc-ed 15 rounds          | 0.13 sec          | 12 / 11 / 11.6157   | 0.02 sec         | 5 iters, 26.47 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_query10_query42_1344n                                     | FG timed out                | 8963 / 1 / 5517      | 8783 / 1 / 5517      | 42366 / 1 / 5349        | 27.65 / 13.66 / 9.31    | PreProc-ed 7 rounds           | 2.35 sec          |                     |                  |                                 |                                |                                                         | 900.0      
QBFEval2018_ctrl.e#1.a#3.E#128.A#48.c#.w#7.s#60.asp                   | MUS timed out               | 7343 / 1 / 5750      | 7215 / 1 / 5750      | 21502 / 3 / 12172       | 3.15 / 1.79 / 0.93      | PreProc-ed 2 rounds           | 0.38 sec          | 122 / 21 / 141.464  | 0.16 sec         | 4 iters, 3.14 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_sortnetsort10.AE.stepl.009                                | Parsed                      | 0 / 0 / 0            | 0 / 0 / 0            | 0 / 0 / 0               | 0.0 / 0.0 / 0.0         | PreProc-ed 0 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2018_stmt29_275_376                                            | MUS timed out               | 5079 / 7 / 3405      | 4816 / 7 / 3369      | 16950 / 31 / 8890       | 18.24 / 12.17 / 4.66    | PreProc-ed 10 rounds          | 0.36 sec          | 44 / 21 / 48.4592   | 0.07 sec         | 5 iters, 1.22 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_rankfunc51_unsigned_64                                    | Preproc Solved, FG skipped. | 4162 / 16 / 4146     | 3778 / 16 / 3762     | 11056 / 16 / 11039      | 1.13 / 0.71 / 0.29      | PreProc-ed 1 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2017_sortnetsort10.AE.stepl.006                                | Parsed                      | 0 / 0 / 0            | 0 / 0 / 0            | 0 / 0 / 0               | 0.0 / 0.0 / 0.0         | PreProc-ed 0 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2017_stmt17_82_94                                              | MUS timed out               | 11569 / 146 / 8812   | 11061 / 111 / 8657   | 45347 / 921 / 29267     | 18.09 / 9.6 / 6.29      | PreProc-ed 7 rounds           | 0.95 sec          | 42 / 34 / 107.329   | 0.09 sec         | 4 iters, 0.72 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
Disjunctive_Decomposition_bobsynth11neg_all_bit_differing_from_cycle  | MUS timed out               | 7656 / 4 / 1605      | 4747 / 4 / 1605      | 22940 / 10 / 2523       | 11.25 / 5.51 / 4.72     | PreProc-ed 3 rounds           | 1.74 sec          | 282 / 77 / 374.461  | 3.67 sec         | 5 iters, 45.78 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_rankfunc48_unsigned_64                                    | Preproc Solved, FG skipped. | 5846 / 24 / 5822     | 5206 / 24 / 5182     | 16122 / 31 / 16090      | 4.19 / 2.68 / 1.22      | PreProc-ed 2 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2017_stmt46_289_388                                            | MUS timed out               | 5255 / 7 / 3551      | 4986 / 7 / 3512      | 17671 / 31 / 9446       | 7.98 / 5.28 / 1.98      | PreProc-ed 5 rounds           | 0.35 sec          | 45 / 23 / 51.2927   | 0.07 sec         | 5 iters, 1.24 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_query58_query42_1344n                                     | MUS timed out               | 3559 / 1 / 2041      | 3423 / 1 / 2041      | 12636 / 1 / 1983        | 5.74 / 2.67 / 2.34      | PreProc-ed 4 rounds           | 0.34 sec          | 158 / 21 / 292.737  | 0.21 sec         | 4 iters, 4.43 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_reachqu_query42_1344n                                     | FG timed out                | 8987 / 1 / 5529      | 8807 / 1 / 5529      | 42390 / 1 / 5361        | 20.57 / 10.18 / 7.13    | PreProc-ed 5 rounds           | 2.22 sec          |                     |                  |                                 |                                |                                                         | 900.0      
QBFEval2017_genbuf14b4y.sat                                           | FG timed out                | 3097 / 1 / 926       | 3014 / 1 / 926       | 25953 / 3 / 1609        | 6.09 / 3.64 / 1.75      | PreProc-ed 2 rounds           | 0.9 sec           | 111 / 28 / 724.67   | 0.38 sec         |                                 |                                |                                                         | 900.0      
QBFEval2018_stmt25_597_598                                            | MUS finished                | 930 / 68 / 797       | 850 / 58 / 755       | 2910 / 219 / 2425       | 1.33 / 0.88 / 0.37      | PreProc-ed 6 rounds           | 0.01 sec          | 1 / 2 / 0.135522    | 0.0 sec          | 3 iters, 0.0 sec, ONE           | MUS Finished after 0 rounds    |                                                         | 0.57       
QBFEval2017_stmt47_340_389                                            | MUS timed out               | 5651 / 9 / 3930      | 5382 / 9 / 3894      | 19175 / 41 / 10857      | 9.77 / 6.52 / 2.39      | PreProc-ed 6 rounds           | 0.36 sec          | 43 / 24 / 60.8145   | 1.03 sec         | 5 iters, 7.88 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_query64_query42_1344n                                     | MUS timed out               | 1426 / 17 / 901      | 1328 / 17 / 901      | 3423 / 17 / 866         | 2.32 / 1.45 / 0.66      | PreProc-ed 3 rounds           | 0.05 sec          | 42 / 6 / 23.6012    | 0.11 sec         | 4 iters, 4.54 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_query44_query26_1344n                                     | MUS timed out               | 4213 / 1 / 2207      | 4045 / 1 / 2207      | 14392 / 1 / 2187        | 5.84 / 2.89 / 2.16      | PreProc-ed 4 rounds           | 0.58 sec          | 202 / 26 / 356.751  | 0.29 sec         | 4 iters, 5.68 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_stmt27_16_224                                             | MUS timed out               | 1778 / 1 / 1037      | 1600 / 1 / 1005      | 5714 / 1 / 2562         | 1.96 / 1.21 / 0.58      | PreProc-ed 3 rounds           | 0.06 sec          | 15 / 10 / 9.26066   | 0.11 sec         | 5 iters, 0.24 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_query33_query45_1344n                                     | MUS timed out               | 867 / 3 / 592        | 801 / 3 / 592        | 1895 / 3 / 556          | 1.61 / 1.11 / 0.37      | PreProc-ed 4 rounds           | 0.02 sec          | 23 / 4 / 6.40221    | 0.04 sec         | 5 iters, 1.09 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_stmt17_78_98                                              | MUS timed out               | 11569 / 144 / 8763   | 11032 / 109 / 8596   | 45347 / 926 / 29006     | 18.15 / 9.61 / 6.28     | PreProc-ed 7 rounds           | 0.94 sec          | 42 / 36 / 110.21    | 0.09 sec         | 4 iters, 0.95 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_query03_query42_1344n                                     | MUS timed out               | 3225 / 1 / 1837      | 3107 / 1 / 1837      | 10968 / 1 / 1781        | 2.57 / 1.13 / 1.09      | PreProc-ed 2 rounds           | 0.29 sec          | 132 / 19 / 212.265  | 0.41 sec         | 4 iters, 2.21 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_cache-coherence-2-fixpoint-2                              | MUS timed out               | 3685 / 22 / 2450     | 3271 / 22 / 2450     | 10648 / 48 / 5791       | 10.09 / 6.82 / 2.47     | PreProc-ed 8 rounds           | 0.14 sec          | 52 / 16 / 22.5928   | 0.12 sec         | 5 iters, 4.75 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_rankfunc58_unsigned_64                                    | MUS timed out               | 4116 / 12 / 2458     | 3604 / 12 / 2458     | 10763 / 12 / 5552       | 3.32 / 1.86 / 1.2       | PreProc-ed 2 rounds           | 0.23 sec          | 134 / 23 / 28.7114  | 0.17 sec         | 4 iters, 6.89 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_oski3ub5i_c0to511.sat                                     | FG timed out                | 89111 / 1 / 61544    | 82638 / 1 / 61544    | 243053 / 3 / 114663     | 28.69 / 9.91 / 10.06    | PreProc-ed 3 rounds           | 90.24 sec         |                     |                  |                                 |                                |                                                         | 900.0      
Disjunctive_Decomposition_bobtuint19neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped. | 1415 / 4 / 1411      | 1203 / 4 / 1199      | 4588 / 10 / 4577        | 0.86 / 0.65 / 0.13      | PreProc-ed 1 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2018_mult_bool_matrix_17_17_17.sat                             | FG timed out                | 73123 / 3 / 67054    | 72544 / 3 / 67054    | 216756 / 23121 / 155898 | 17.16 / 6.2 / 6.19      | PreProc-ed 4 rounds           | 5.66 sec          | 301 / 79 / 878.19   | 0.86 sec         |                                 |                                |                                                         | 900.0      
QBFEval2017_bs128n.sat                                                | MUS timed out               | 6938 / 1 / 5380      | 6801 / 1 / 5380      | 20267 / 3 / 10545       | 5.75 / 3.1 / 1.89       | PreProc-ed 4 rounds           | 0.47 sec          | 77 / 20 / 241.252   | 0.48 sec         | 4 iters, 2.82 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_stmt28_73_85                                              | MUS timed out               | 9829 / 141 / 7541    | 9379 / 106 / 7410    | 38279 / 894 / 24952     | 14.79 / 7.9 / 5.06      | PreProc-ed 7 rounds           | 0.62 sec          | 36 / 28 / 73.6028   | 0.07 sec         | 4 iters, 0.58 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_stmt19_79_87                                              | MUS timed out               | 10264 / 142 / 7874   | 9814 / 107 / 7743    | 40046 / 899 / 26071     | 20.42 / 10.72 / 7.74    | PreProc-ed 7 rounds           | 0.67 sec          | 37 / 31 / 81.5082   | 0.07 sec         | 6 iters, 0.81 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_stmt23_92_96                                              | MUS timed out               | 12439 / 137 / 9414   | 11931 / 102 / 9259   | 48881 / 870 / 31302     | 19.74 / 10.55 / 6.75    | PreProc-ed 7 rounds           | 1.1 sec           | 51 / 37 / 129.595   | 0.1 sec          | 4 iters, 0.82 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_small-equiv-fixpoint-2                                    | MUS timed out               | 5023 / 610 / 2721    | 4927 / 610 / 2721    | 16527 / 1750 / 5133     | 5.32 / 3.47 / 1.32      | PreProc-ed 3 rounds           | 0.42 sec          | 57 / 22 / 50.1073   | 0.12 sec         | 4 iters, 2.71 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#7.s#1.asp                    | MUS timed out               | 7343 / 1 / 5757      | 7215 / 1 / 5757      | 21502 / 3 / 12185       | 3.16 / 1.79 / 0.93      | PreProc-ed 2 rounds           | 0.38 sec          | 124 / 21 / 148.334  | 0.5 sec          | 4 iters, 2.66 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_query05_query42_1344n                                     | MUS timed out               | 732 / 17 / 383       | 658 / 17 / 383       | 1989 / 17 / 375         | 0.89 / 0.56 / 0.26      | PreProc-ed 2 rounds           | 0.03 sec          | 24 / 5 / 8.72471    | 0.03 sec         | 4 iters, 0.54 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_stmt21_181_369                                            | MUS timed out               | 4106 / 7 / 2762      | 3846 / 7 / 2721      | 13751 / 31 / 7408       | 8.81 / 5.75 / 2.3       | PreProc-ed 7 rounds           | 0.22 sec          | 30 / 18 / 31.7579   | 0.05 sec         | 6 iters, 0.83 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_rankfunc48_unsigned_16                                    | Preproc Solved, FG skipped. | 1478 / 22 / 1456     | 1318 / 22 / 1296     | 4026 / 22 / 4003        | 0.56 / 0.43 / 0.09      | PreProc-ed 1 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2018_stmt17_70_86                                              | MUS timed out               | 9394 / 140 / 7261    | 8944 / 105 / 7130    | 36512 / 896 / 23937     | 14.05 / 7.59 / 4.78     | PreProc-ed 7 rounds           | 0.56 sec          | 32 / 25 / 65.4765   | 0.15 sec         | 5 iters, 0.74 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2017_rankfunc54_signed_64                                      | Preproc Solved, FG skipped. | 5278 / 22 / 5256     | 4766 / 22 / 4744     | 13934 / 22 / 13911      | 1.54 / 0.88 / 0.5       | PreProc-ed 1 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2017_usb-phy-fixpoint-4                                        | MUS timed out               | 7765 / 0 / 4232      | 6930 / 0 / 4232      | 22589 / 0 / 8281        | 9.51 / 4.94 / 3.36      | PreProc-ed 5 rounds           | 1.13 sec          | 154 / 44 / 140.985  | 1.32 sec         | 4 iters, 14.09 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 900.0      
Arithmetic_floor128                                                   | Preproc Solved, FG skipped. | 1135 / 245 / 890     | 879 / 245 / 634      | 3116 / 742 / 2373       | 0.66 / 0.53 / 0.09      | PreProc-ed 1 rounds           |                   |                     |                  |                                 |                                |                                                         |            
QBFEval2018_AR-fixpoint-6                                             | FG timed out                | 452676 / 11 / 0      | 417662 / 11 / 0      | 1452861 / 33 / 0        | 107.8 / 26.77 / 0.0     | Kissat Timeout after 0 rounds |                   |                     |                  |                                 |                                |                                                         | 900.0      
QBFEval2018_stmt47_290_340                                            | MUS timed out               | 5011 / 7 / 3466      | 4762 / 7 / 3430      | 16711 / 31 / 9261       | 7.5 / 4.92 / 1.92       | PreProc-ed 5 rounds           | 0.29 sec          | 39 / 21 / 42.3467   | 0.09 sec         | 4 iters, 2.16 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 900.0      
QBFEval2018_cycle_sched_4_7_1.sat                                     | FG timed out                | 32909 / 3 / 29885    | 32711 / 3 / 29885    | 99227 / 1393 / 71272    | 24.66 / 11.42 / 9.02    | PreProc-ed 6 rounds           | 1.74 sec          |                     |                  |                                 |                                |                                                         | 900.0      
