Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                  | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#5.s#1.asp                    | Preproc finished unsolved, FG skipped, MUS skipped | 5295 / 0 / 4187     | 5167 / 0 / 4187     | 15358 / 0 / 9016     | 1.34 / 0.0 / 1.07       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_query10_query34_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 7333 / 0 / 3986     | 7165 / 0 / 3986     | 38914 / 0 / 3978     | 30.54 / 0.0 / 21.92     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_itc-b13-fixpoint-8                                        | Preproc finished unsolved, FG skipped, MUS skipped | 10264 / 0 / 9126    | 9770 / 0 / 9109     | 29564 / 0 / 25264    | 10.7 / 0.0 / 7.38       | PreProc-ed 11 rounds            |                   |                    |                  |                |            |                                                         | 0.25       
QBFEval2018_Q_2-3_v-80-100_r-11.1                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1100 / 0 / 0         | 0.1 / 0.0 / 0.1         | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_stmt53_208_245                                            | Preproc finished unsolved, FG skipped, MUS skipped | 2900 / 0 / 2050     | 2715 / 0 / 2025     | 9420 / 0 / 5769      | 1.52 / 0.0 / 1.19       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_small-equiv-fixpoint-5                                    | Preproc finished unsolved, FG skipped, MUS skipped | 11068 / 0 / 7215    | 10876 / 0 / 7215    | 36453 / 0 / 15947    | 6.68 / 0.0 / 4.99       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2018_itc-b13-fixpoint-7                                        | Preproc finished unsolved, FG skipped, MUS skipped | 8913 / 0 / 7944     | 8475 / 0 / 7928     | 25654 / 0 / 22135    | 7.72 / 0.0 / 5.48       | PreProc-ed 10 rounds            |                   |                    |                  |                |            |                                                         | 0.16       
Disjunctive_Decomposition_bobtuint28neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4597 / 0 / 4596      | 0.28 / 0.0 / 0.23       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_stmt19_3_401                                              | Preproc finished unsolved, FG skipped, MUS skipped | 3506 / 0 / 2017     | 3226 / 0 / 1969     | 11892 / 0 / 4823     | 8.11 / 0.0 / 5.72       | PreProc-ed 9 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_query42_query45_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 5021 / 0 / 2706     | 4853 / 0 / 2706     | 40180 / 0 / 2796     | 8.27 / 0.0 / 6.74       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
Disjunctive_Decomposition_bobtuint06_all_bit_differing_from_cycle     | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.37 / 0.0 / 0.33       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
Disjunctive_Decomposition_kenflashp12_all_bit_differing_from_cycle    | Preproc Solved, FG skipped.                        | 381 / 0 / 381       | 337 / 0 / 337       | 1346 / 0 / 1345      | 0.19 / 0.0 / 0.14       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_query31_reachqu_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 943 / 0 / 605       | 872 / 0 / 605       | 2109 / 0 / 589       | 1.06 / 0.0 / 0.81       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_rankfunc49_unsigned_64                                    | Preproc finished unsolved, FG skipped, MUS skipped | 3151 / 0 / 1860     | 2767 / 0 / 1860     | 8449 / 0 / 4710      | 1.32 / 0.0 / 1.09       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt32_329_378                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5475 / 0 / 3779     | 5212 / 0 / 3746     | 18454 / 0 / 10249    | 3.1 / 0.0 / 2.3         | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_mult_bool_matrix_18_18_18.sat                             | Preproc finished unsolved, FG skipped, MUS skipped | 86514 / 0 / 79201   | 85865 / 0 / 79201   | 256614 / 0 / 211431  | 10.44 / 0.0 / 8.78      | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 1.0        
QBFEval2018_stmt19_83_412                                             | Preproc finished unsolved, FG skipped, MUS skipped | 3773 / 0 / 2271     | 3493 / 0 / 2227     | 12779 / 0 / 5626     | 4.67 / 0.0 / 3.45       | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt17_63_82                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8089 / 0 / 6351     | 7668 / 0 / 6229     | 31211 / 0 / 21426    | 10.7 / 0.0 / 7.57       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_nreachq_query11_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 4725 / 0 / 2554     | 4557 / 0 / 2554     | 39770 / 0 / 2538     | 7.63 / 0.0 / 6.09       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.24       
QBFEval2018_nxquery_query50_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 295 / 0 / 138       | 241 / 0 / 138       | 825 / 0 / 170        | 0.28 / 0.0 / 0.23       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_ctrl.e#1.a#3.E#116.A#48.c#.w#7.s#56.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 6659 / 0 / 5220     | 6543 / 0 / 5220     | 19486 / 0 / 11059    | 1.86 / 0.0 / 1.43       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.25       
QBFEval2018_query04_query25_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 441 / 0 / 266       | 375 / 0 / 266       | 1259 / 0 / 314       | 0.88 / 0.0 / 0.61       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_small-seq-fixpoint-5                                      | Preproc finished unsolved, FG skipped, MUS skipped | 15047 / 0 / 8254    | 13835 / 0 / 8254    | 48001 / 0 / 17067    | 6.45 / 0.0 / 5.09       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_rankfunc35_unsigned_64                                    | Preproc Solved, FG skipped.                        | 5269 / 0 / 5269     | 4757 / 0 / 4757     | 15071 / 0 / 15070    | 0.49 / 0.0 / 0.46       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_small-swap2-fixpoint-5                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1568 / 0 / 676      | 1208 / 0 / 676      | 4455 / 0 / 2162      | 3.34 / 0.0 / 2.52       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_rankfunc48_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 5852 / 0 / 3580     | 5212 / 0 / 3580     | 16146 / 0 / 8585     | 6.33 / 0.0 / 4.41       | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
Disjunctive_Decomposition_kenflashp04_all_bit_differing_from_cycle    | Preproc Solved, FG skipped.                        | 343 / 0 / 343       | 278 / 0 / 278       | 1020 / 0 / 1019      | 0.2 / 0.0 / 0.17        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_stmt21_178_258                                            | Preproc finished unsolved, FG skipped, MUS skipped | 3281 / 0 / 2322     | 3071 / 0 / 2293     | 10569 / 0 / 6191     | 2.49 / 0.0 / 1.83       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_query31_eequery_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 891 / 0 / 628       | 825 / 0 / 628       | 1973 / 0 / 598       | 1.13 / 0.0 / 0.87       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_Q_2-3_v-80-100_r-13.8                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.33 / 0.0 / 0.31       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         | 0.15       
QBFEval2017_query06_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3381 / 0 / 1956     | 3263 / 0 / 1956     | 11250 / 0 / 1908     | 6.85 / 0.0 / 5.12       | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_decomposition256                                          | Preproc Solved, FG skipped.                        | 2282 / 0 / 2282     | 2026 / 0 / 2026     | 6308 / 0 / 6307      | 0.31 / 0.0 / 0.25       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_small-swap1-fixpoint-4                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1254 / 0 / 704      | 954 / 0 / 704       | 3487 / 0 / 2141      | 1.18 / 0.0 / 1.02       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_rankfunc2_unsigned_64                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2570 / 0 / 1622     | 2314 / 0 / 1622     | 6905 / 0 / 3986      | 0.9 / 0.0 / 0.73        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_Q_2-3_v-80-100_r-13.7                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.2 / 0.0 / 0.19        | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         | 0.13       
QBFEval2017_query48_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 9935 / 0 / 6038     | 9755 / 0 / 6038     | 53006 / 0 / 5814     | 9.84 / 0.0 / 7.04       | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.22       
QBFEval2017_small-dyn-partition-fixpoint-2                            | Preproc Solved, FG skipped.                        | 204 / 0 / 180       | 180 / 0 / 180       | 559 / 0 / 558        | 0.21 / 0.0 / 0.19       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_rankfunc51_signed_64                                      | Preproc Solved, FG skipped.                        | 4167 / 0 / 4167     | 3783 / 0 / 3783     | 11076 / 0 / 11075    | 0.39 / 0.0 / 0.36       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_floor256                                                  | Preproc Solved, FG skipped.                        | 2287 / 0 / 2287     | 1775 / 0 / 1775     | 6276 / 0 / 6275      | 0.56 / 0.0 / 0.47       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_stmt19_83_91                                              | Preproc finished unsolved, FG skipped, MUS skipped | 11134 / 0 / 8820    | 10655 / 0 / 8676    | 43580 / 0 / 30793    | 16.63 / 0.0 / 11.66     | PreProc-ed 8 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_stmt21_354_403                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5867 / 0 / 4170     | 5587 / 0 / 4125     | 19983 / 0 / 11830    | 7.29 / 0.0 / 5.5        | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.47       
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#7.s#7.asp                    | Preproc finished unsolved, FG skipped, MUS skipped | 7343 / 0 / 5767     | 7215 / 0 / 5767     | 21502 / 0 / 12215    | 2.04 / 0.0 / 1.58       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_sortnetsort7.AE.stepl.008                                 | Preproc finished unsolved, FG skipped, MUS skipped | 3591 / 0 / 1103     | 2943 / 0 / 1103     | 6030 / 0 / 1318      | 0.98 / 0.0 / 0.79       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt19_64_91                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8959 / 0 / 7646     | 8480 / 0 / 7487     | 34745 / 0 / 27942    | 19.11 / 0.0 / 13.14     | PreProc-ed 15 rounds            |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_sortnetsort7.AE.stepl.007                                 | Preproc finished unsolved, FG skipped, MUS skipped | 3144 / 0 / 966      | 2577 / 0 / 966      | 5278 / 0 / 1154      | 1.04 / 0.0 / 0.83       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_usb-phy-fixpoint-4                                        | Preproc finished unsolved, FG skipped, MUS skipped | 7765 / 0 / 4232     | 6930 / 0 / 4232     | 22589 / 0 / 8281     | 9.35 / 0.0 / 6.49       | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_trivial_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2021 / 0 / 1262     | 1939 / 0 / 1262     | 6920 / 0 / 1206      | 1.67 / 0.0 / 1.32       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobsynthetic2_all_bit_differing_from_cycle  | Preproc finished unsolved, FG skipped, MUS skipped | 5347 / 0 / 2502     | 5147 / 0 / 2502     | 18581 / 0 / 3477     | 6.21 / 0.0 / 4.5        | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_AR-fixpoint-8                                             | Preproc finished unsolved, FG skipped, MUS skipped | 612734 / 0 / 0      | 567716 / 0 / 0      | 1972981 / 0 / 0      | 65.18 / 0.0 / 0.0       | Kissat Timeout after 0 rounds   |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_rankfunc59_unsigned_64                                    | Preproc finished unsolved, FG skipped, MUS skipped | 5143 / 0 / 3053     | 4503 / 0 / 3053     | 13516 / 0 / 7058     | 2.38 / 0.0 / 1.95       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_cycle_sched_12_2_1.sat                                    | Preproc finished unsolved, FG skipped, MUS skipped | 3911 / 0 / 3099     | 3701 / 0 / 3099     | 10871 / 0 / 7991     | 8.44 / 0.0 / 5.94       | PreProc-ed 18 rounds            |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_ctrl.e#1.a#3.E#120.A#48.c#.w#3.s#3.asp                    | Preproc finished unsolved, FG skipped, MUS skipped | 3047 / 0 / 2442     | 2927 / 0 / 2442     | 8638 / 0 / 5649      | 0.77 / 0.0 / 0.62       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_bobtuint31neg                                             | Preproc Solved, FG skipped.                        | 1417 / 0 / 1417     | 1205 / 0 / 1205     | 4587 / 0 / 4586      | 0.2 / 0.0 / 0.17        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_query10_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 8963 / 0 / 5518     | 8783 / 0 / 5518     | 42366 / 0 / 5350     | 22.68 / 0.0 / 15.76     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
Factorization_factorization16                                         | Preproc finished unsolved, FG skipped, MUS skipped | 389 / 0 / 216       | 373 / 0 / 211       | 1295 / 0 / 390       | 0.55 / 0.0 / 0.45       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Arithmetic_subtraction1024                                            | Preproc Solved, FG skipped.                        | 9210 / 0 / 9210     | 7162 / 0 / 7162     | 25252 / 0 / 25251    | 1.02 / 0.0 / 0.78       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_sdlx-fixpoint-2                                           | Preproc finished unsolved, FG skipped, MUS skipped | 2897 / 0 / 2487     | 2708 / 0 / 2487     | 8512 / 0 / 6382      | 1.7 / 0.0 / 1.28        | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobtuint24neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.27 / 0.0 / 0.23       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
Disjunctive_Decomposition_pdtpmsrotate32_all_bit_differing_from_cycle | Preproc Solved, FG skipped.                        | 591 / 0 / 591       | 461 / 0 / 461       | 1893 / 0 / 1892      | 0.27 / 0.0 / 0.24       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_stmt23_66_76                                              | Preproc finished unsolved, FG skipped, MUS skipped | 7219 / 0 / 6692     | 6856 / 0 / 6519     | 27677 / 0 / 25729    | 10.9 / 0.0 / 7.37       | PreProc-ed 13 rounds            |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_sortnetsort9.AE.stepl.010                                 | Preproc finished unsolved, FG skipped, MUS skipped | 8049 / 0 / 2249     | 6569 / 0 / 2249     | 13468 / 0 / 2598     | 2.48 / 0.0 / 1.86       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_stmt124_966_965                                           | Preproc finished unsolved, FG skipped, MUS skipped | 703 / 0 / 607       | 640 / 0 / 586       | 2310 / 0 / 2015      | 0.99 / 0.0 / 0.78       | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_usb-phy-fixpoint-1                                        | Preproc finished unsolved, FG skipped, MUS skipped | 1630 / 0 / 911      | 1296 / 0 / 911      | 4395 / 0 / 2107      | 2.39 / 0.0 / 1.79       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.24       
QBFEval2018_query58_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3559 / 0 / 2042     | 3423 / 0 / 2042     | 12636 / 0 / 1984     | 5.63 / 0.0 / 4.16       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_genbuf12b4y.sat                                           | Preproc finished unsolved, FG skipped, MUS skipped | 2939 / 0 / 821      | 2864 / 0 / 821      | 24993 / 0 / 1438     | 5.36 / 0.0 / 3.97       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.2        
QBFEval2017_rankfunc35_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 5278 / 0 / 3109     | 4766 / 0 / 3109     | 15114 / 0 / 7631     | 10.83 / 0.0 / 7.79      | PreProc-ed 10 rounds            |                   |                    |                  |                |            |                                                         | 0.22       
QBFEval2018_reachqu_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 8987 / 0 / 5530     | 8807 / 0 / 5530     | 42390 / 0 / 5362     | 16.32 / 0.0 / 11.48     | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_small-pipeline-fixpoint-2                                 | Preproc finished unsolved, FG skipped, MUS skipped | 3263 / 0 / 2026     | 2589 / 0 / 2026     | 8947 / 0 / 5184      | 1.62 / 0.0 / 1.24       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_stmt23_66_96                                              | Preproc finished unsolved, FG skipped, MUS skipped | 9394 / 0 / 7871     | 8886 / 0 / 7709     | 36512 / 0 / 28498    | 15.88 / 0.0 / 11.1      | PreProc-ed 11 rounds            |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_add20y.sat                                                | Preproc Solved, FG skipped.                        | 616 / 0 / 616       | 573 / 0 / 573       | 1651 / 0 / 1650      | 0.86 / 0.0 / 0.64       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_query33_query45_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 867 / 0 / 595       | 801 / 0 / 595       | 1895 / 0 / 559       | 1.01 / 0.0 / 0.74       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query44_query26_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 4213 / 0 / 2208     | 4045 / 0 / 2208     | 14392 / 0 / 2188     | 5.86 / 0.0 / 4.2        | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_query64_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1426 / 0 / 918      | 1328 / 0 / 918      | 3423 / 0 / 883       | 1.71 / 0.0 / 1.36       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_PhaseService                                              | Preproc finished unsolved, FG skipped, MUS skipped | 4169 / 0 / 2861     | 4099 / 0 / 2861     | 15082 / 0 / 7707     | 3.93 / 0.0 / 2.8        | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_cache-coherence-3-fixpoint-1                              | Preproc finished unsolved, FG skipped, MUS skipped | 2544 / 0 / 1576     | 2144 / 0 / 1576     | 7154 / 0 / 3612      | 3.28 / 0.0 / 2.4        | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_stmt27_93_98                                              | Preproc finished unsolved, FG skipped, MUS skipped | 2200 / 0 / 1795     | 1959 / 0 / 1722     | 7290 / 0 / 5944      | 3.75 / 0.0 / 2.45       | PreProc-ed 10 rounds            |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_itc-b13-fixpoint-2                                        | Preproc finished unsolved, FG skipped, MUS skipped | 2158 / 0 / 1908     | 2000 / 0 / 1897     | 6104 / 0 / 5490      | 1.03 / 0.0 / 0.75       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_pi-bus-fixpoint-2                                         | Preproc finished unsolved, FG skipped, MUS skipped | 33224 / 0 / 21170   | 29684 / 0 / 21170   | 96657 / 0 / 46329    | 22.02 / 0.0 / 15.57     | PreProc-ed 11 rounds            |                   |                    |                  |                |            |                                                         | 0.42       
QBFEval2018_sortnetsort10.AE.stepl.010                                | Preproc finished unsolved, FG skipped, MUS skipped | 10221 / 0 / 2760    | 8331 / 0 / 2760     | 17080 / 0 / 3149     | 2.59 / 0.0 / 2.04       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_query03_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3225 / 0 / 1838     | 3107 / 0 / 1838     | 10968 / 0 / 1782     | 2.8 / 0.0 / 2.28        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_rankfunc31_unsigned_64                                    | Preproc Solved, FG skipped.                        | 6618 / 0 / 6618     | 6106 / 0 / 6106     | 17273 / 0 / 17272    | 0.47 / 0.0 / 0.43       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_cache-coherence-2-fixpoint-6                              | Preproc finished unsolved, FG skipped, MUS skipped | 11577 / 0 / 6871    | 10611 / 0 / 6871    | 34048 / 0 / 13813    | 9.92 / 0.0 / 7.13       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_stmt17_70_78                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8524 / 0 / 6974     | 8132 / 0 / 6864     | 32978 / 0 / 24519    | 12.35 / 0.0 / 8.54      | PreProc-ed 8 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_oski3ub5i_c0to511.sat                                     | Preproc finished unsolved, FG skipped, MUS skipped | 89111 / 0 / 61545   | 82638 / 0 / 61545   | 243053 / 0 / 114665  | 13.43 / 0.0 / 11.25     | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.87       
QBFEval2018_rankfunc54_unsigned_64                                    | Preproc Solved, FG skipped.                        | 5266 / 0 / 5266     | 4754 / 0 / 4754     | 13886 / 0 / 13885    | 0.72 / 0.0 / 0.7        | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_stmt19_133_217                                            | Preproc finished unsolved, FG skipped, MUS skipped | 2420 / 0 / 1650     | 2244 / 0 / 1622     | 7800 / 0 / 4519      | 1.71 / 0.0 / 1.3        | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_GuidanceService2                                          | Preproc finished unsolved, FG skipped, MUS skipped | 3261 / 0 / 2266     | 3192 / 0 / 2266     | 11491 / 0 / 6111     | 2.61 / 0.0 / 1.93       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobtuint22neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.28 / 0.0 / 0.24       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
Disjunctive_Decomposition_bobsynth09neg_all_bit_differing_from_cycle  | Preproc finished unsolved, FG skipped, MUS skipped | 7656 / 0 / 1611     | 4747 / 0 / 1611     | 22940 / 0 / 2539     | 7.51 / 0.0 / 5.48       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_pdtpmsmiim                                                | Preproc finished unsolved, FG skipped, MUS skipped | 754 / 0 / 244       | 545 / 0 / 244       | 2350 / 0 / 397       | 1.11 / 0.0 / 0.92       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_small-seq-fixpoint-6                                      | Preproc finished unsolved, FG skipped, MUS skipped | 18276 / 0 / 10064   | 16862 / 0 / 10064   | 58461 / 0 / 20856    | 8.05 / 0.0 / 6.26       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.27       
QBFEval2017_query05_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 732 / 0 / 400       | 658 / 0 / 400       | 1989 / 0 / 392       | 0.64 / 0.0 / 0.53       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.14       
QBFEval2018_stmt44_40_387                                             | Preproc finished unsolved, FG skipped, MUS skipped | 3326 / 0 / 1898     | 3057 / 0 / 1854     | 11260 / 0 / 4483     | 5.22 / 0.0 / 3.81       | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_small-pipeline-fixpoint-1                                 | Preproc finished unsolved, FG skipped, MUS skipped | 1365 / 0 / 655      | 948 / 0 / 655       | 3483 / 0 / 1476      | 0.55 / 0.0 / 0.45       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.27       
QBFEval2018_stmt17_74_90                                              | Preproc finished unsolved, FG skipped, MUS skipped | 10264 / 0 / 8188    | 9785 / 0 / 8044     | 40046 / 0 / 28596    | 16.57 / 0.0 / 11.22     | PreProc-ed 9 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
